recon name	has match in metaCyc	ids	number of reactions included
Uroporphyrin I	False	DAFUFNRZWDWXJP-JRHDEHKPSA-N 27484 HMDB00936 C05767	1
Type IIH glycolipid	False		0
ammonioacetone	True	BCDGQXUMWHRQCB-UHFFFAOYSA-N 17906 HMDB02134 C01888 215	2	AMINO-ACETONE	C3H8N1O1
keratan sulfate II (core 2-linked), degradation product 4	False		0
keratan sulfate I, degradation product 21	False		0
3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA	False	PCGPHLMAAZKQFQ-BCZLVAJXSA-N	2
Dehydrodolichol phosphate, human uterine homolog	False		2
3-hydroxyeicosanoyl-CoA	True	KNSVYMFEJLUJST-MJMSVFGZSA-N 52324 25229587 LMFA07050071	2	2-HYDROXYPHYTANOYL-COA	C41H70N7O18P3S1
D-4'-Phosphopantothenate	True	XHFVGHPGDLDEQO-ZETCQYMHSA-N 15905 HMDB01016 C03492 41635	4	4-P-PANTOTHENATE	C9H15N1O8P1
3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	False	KRKBEAQJNHSWAF-MDVJITSGSA-N	2
thromboxane A2(1-)	True	DSNBHJFQCNUKMA-ILRSOXBSSA-N 15627 HMDB01452 C02198 5280497 LMFA03030001	2	ALPHA11-ALPHA-EPOXY-15-HYDROXYTHROMBA	C20H31O5
decenoyl carnitine	False	GOOOCIIXFLVRAG-UHFFFAOYSA-N HMDB13205 53481651	1
R group 2 Coenzyme A	False		4
GP1c	False		1
Norepinephrine	True	SFLSHLFXELFNJZ-UHFFFAOYSA-N 18357 HMDB00216 C00547 439260	6	NOREPINEPHRINE	C8H12N1O3
progesterone	True	RJKFOVLPORLFTN-LEKSSAKUSA-N 17026 HMDB01830 C00410 5994 LMST02030159	1	PROGESTERONE	C21H30O2
1-phosphatidyl-1D-myo-inositol 3-phosphate(3-)	False	58088	10
Cholesterol-ester-stea	False		0
16E-18-oxo-18-CoA-dinor-LTE4	False	UNMYUSONOSUPAJ-DRSWUCOHSA-N HMDB12597 53481482	2
18E-20-oxo-20-CoA-LTB4	False	PBPMTFAECBJRFW-FYVXQQKCSA-N HMDB12609	2
(Gal)3 (Glc)1 (GlcNAc)1 (Cer)1	False		1
12-oxo-20-hydroxy-leukotriene B4	True	CZWPUWRHQBAXJS-IBGZPJMESA-N HMDB12552 53481459	2	5Z13E-69-ALPHA-EPOXY-11-ALPHA-HYDROXPROS  ;  5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS  ;  CPD66-57  ;  HYDROXY-915-DIOXOPROSTA-13-ENOATE	C20H29O5
lipoyl-AMP(1-)	True	QWEGOCJRZOKSOE-NLJBGGCZSA-N 55451 C16238 23724672	1	LIPOYL-AMP	C18H25N5O8P1S2
alloxan	True	HIMXGTXNXJYFGB-UHFFFAOYSA-N 730073 HMDB02818 5781	1	CPD-3684	C4H2N2O4
butyrate	True	FERIUCNNQQJTOY-UHFFFAOYSA-N 30772 HMDB00039 C00246 264 LMFA01010004	1	BUTYRIC_ACID	C4H7O2
GQ1b	False		0
D-glycerate	True	RBNPOMFGQQGHHO-UWTATZPHSA-N 32398 HMDB00139 C00258 439194	4	GLYCERATE	C3H5O4
12,13-epoxylinoleic acid radical	False	KAQZXMRGPQCJTK-UHFFFAOYSA-N	2
(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1	False		2
dodecanedioylcoa	False		6
3-Phospho-D-glyceroyl phosphate	True	LJQLQCAXBUHEAZ-UWTATZPHSA-N 16001 HMDB01270 C00236 439191	4	DPG	C3H4O10P2
heparan sulfate, precursor 15	False		1
keratan sulfate II biosynthesis, precursor 6	False		0
3-oxomyrist-7-enoyl-CoA	False	BEPLLRGJVXAEJI-CSQGFUHOSA-N	2
R total 2 carnitine	False		0
(S)-3-Hydroxydodecanoyl-CoA	True	IJFLXRCJWPKGKJ-LXIXEQKWSA-N 27668 HMDB03936 C05262 11966173 LMFA07050012	5	CPD0-2107	C33H54N7O18P3S1
Dihydroneopterin	True	YQIFAMYNGGOTFB-XINAWCOVSA-N 17001 HMDB02275 C04874 65074	1	DIHYDRO-NEO-PTERIN	C9H13N5O4
w hydroxy testosterone	True	YLTCTXBDDHSLCS-QVGFNMJESA-N 798 HMDB06769 C05294 16395893 LMST02020070	1	INDOLE	C19H28O3
Benzpyrene	False	FMMWHPNWAFZXNH-UHFFFAOYSA-N 29865 C07535 2336	1
tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA	False	XZYNVQDKYRHKFG-XMLSFASZSA-N	2
quinonoid dihydrobiopterin	True	ZHQJVZLJDXWFFX-QERKPNDOSA-N 64277 HMDB00038 C02953 252	2	6-LACTOYL-5678-TETRAHYDROPTERIN  ;  CPD-14202  ;  CPD-15159	C9H13N5O3
Picolinic acid	True	SIOXPEMLGUPBBT-UHFFFAOYSA-N 28747 HMDB02243 C10164 1018	1	PICOLINATE	C6H4N1O2
Nicotinamide	True	DFPAKSUCGFBDDF-UHFFFAOYSA-N 17154 HMDB01406 C00153 936	7	NIACINAMIDE	C6H6N2O1
dGTP	True	HAAZLUGHYHWQIW-KVQBGUIXSA-N 16497 HMDB01440 C00286 65103	14	DGTP	C10H12N5O13P3
3(S),12(R)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA	False	MTOULHSNAKRXGD-YCGRRFPFSA-N	2
Oxaloacetate	True	KHPXUQMNIQBQEV-UHFFFAOYSA-N 30744 HMDB00223 C00036 970 LMFA01170120	14	OXALACETIC_ACID	C4H2O5
Timnodonyl carnitine	False		0
23S,25-dihydroxyvitamin D3	True	JVBPQHSRTHJMLM-IICZUGIHSA-N 47214 HMDB06720 13072270 LMST03020272	1	CPD-13032  ;  CALCITRIOL  ;  CPD-1946  ;  CPD-7237  ;  CPD-15499	C27H44O3
spermine(4+)	True	PFNFFQXMRSDOHW-UHFFFAOYSA-N 15746 HMDB01256 C00750 1103	3	SPERMINE	C10H30N4
chitin	True	WZZVUHWLNMNWLW-VFCSDQTKSA-N 71404	3	CPD-13227	C24H41N3O16
D-argininium(1+)	True	ODKSFYDXXFIFQN-SCSAIBSYSA-N 15816 HMDB03416 C00792	1	CPD-220	C6H15N4O2
4-hydroxy-D4-neuroprostane	True	IDXBOXWUWDDSSX-UHFFFAOYSA-N HMDB12777 53481519	1	CPD66-62  ;  CPD66-59  ;  CPD66-64  ;  CPD66-61  ;  CPD66-65  ;  CPD66-63	C22H31O5
N-acetyl-L-asparagine	True	HXFOXFJUNFFYMO-BYPYZUCNSA-N HMDB06028 99715	2	N-FORMIMINO-L-GLUTAMATE  ;  FORMYL-ISOGLUTAMINE  ;  CPD-8980	C6H9N2O4
(S)-propane-1,2-diol	True	DNIAPMSPPWPWGF-VKHMYHEASA-N 29002 HMDB06213 C02917	2	PROPANE-1-2-DIOL	C3H8O2
3beta-hydroxyandrost-5-en-17-one	True	FMGSKLZLMKYGDP-USOAJAOKSA-N 28689 HMDB00077 C01227 5881 LMST02020021	2	3-BETA-HYDROXYANDROST-5-EN-17-ONE	C19H28O2
Proton-gradient	False		0
creatinine	True	DDRJAANPRJIHGJ-UHFFFAOYSA-N 16737 HMDB00562 C00791	1	CREATININE	C4H7N3O1
pseudoecgonine	True	PHMBVCPLDPDESM-GHNGIAPOSA-N HMDB06348 C12449 443845	2	CPD-11875  ;  CPD0-1483  ;  L-EPINEPHRINE	C9H14N1O3
Xanthurenic acid	True	FBZONXHGGPHHIY-UHFFFAOYSA-N 217069 HMDB00881 C02470 5699	2	XANTHURENATE	C10H6N1O4
calcitetrol	True	WFZKUWGUJVKMHC-LFGNEKGJSA-N 47799 HMDB06228 C18231 LMST03020686	2	CPD-10577	C27H44O4
(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1	False		0
5beta-cholestane-3alpha,7alpha,12alpha,24R,25-pentol	False	NHPWQASMMFUHIZ-OOOZRTEJSA-N HMDB00556 21252253	1
D-Glucose 1-phosphate	True	HXXFSFRBOHSIMQ-VFUOTHLCSA-N 16077 HMDB01586 C00103 65533	10	GLC-1-P	C6H11O9P1
3-hydroxypyruvate	True	HHDDCCUIIUWNGJ-UHFFFAOYSA-N 30841 HMDB01352 C00168 964	6	OH-PYR	C3H3O4
5-oxo-12(R)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA	False	JAXQYBDKEXQEIO-GJQNRNMWSA-N	2
trans-Dec-2-enoyl-CoA	True	MGNBGCRQQFMNBM-VHTAIFHGSA-N 61406 HMDB03948 C05275 24883423	7	T2-DECENOYL-COA	C31H48N7O17P3S1
prostaglandin F2alpha(1-)	True	PXGPLTODNUVGFL-BRIYLRKRSA-N 15553 HMDB01139 C00639 11081 LMFA03010002	2	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY	C20H33O5
Dolichyl beta-D-glucosyl phosphate, human liver homolog	False	15812	3
cervonyl carnitine	False	WLLMYDQRCSWAST-UHFFFAOYSA-N HMDB06510	1
Se-Adenosylselenomethionine	False	GGJFWMOVUFBSIN-YDBXVIPQSA-O 9066 HMDB11118 C05691 24892761	2
sn-Glycero-3-phosphocholine	True	SUHOQUVVVLNYQR-MRVPVSSYSA-O 16870 HMDB00086 C00670 439285	2	L-1-GLYCERO-PHOSPHORYLCHOLINE	C8H20N1O6P1
3',5'-cyclic GMP(1-)	True	ZOOGRGPOEVQQDX-UUOKFMHZSA-N 16356 HMDB01314 C00942 24316	4	CGMP	C10H11N5O7P1
3-oxo-(2S)-methylisocapryloyl-CoA	True	RVEAGMLBRLLBNX-FTTOGWOTSA-N	2	7-METHYL-3-OXOOCTANOYL-COA  ;  CPD-9918	C30H46N7O18P3S1
1D-myo-inositol 1,3,4-trisphosphate(6-)	True	MMWCIQZXVOZEGG-MLQGYMEPSA-N 18228 HMDB01143 C01243 439455	4	INOSITOL-1-3-4-TRIPHOSPHATE	C6H9O15P3
histamium	True	NTYJJOPFIAHURM-UHFFFAOYSA-N 18295 HMDB00870 C00388 774	3	HISTAMINE	C5H10N3
6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline	True	MBFUSGLXKQWVDW-UHFFFAOYSA-N 110006 HMDB06044 36937	1	CPD66-43	C9H12N1O2
Homovanillate	True	QRMZSPFSDQBLIX-UHFFFAOYSA-N 545959 HMDB00118 C05582 1738	4	CPD-7651	C9H9O4
apelin (1-12)	False	QZNKGTRFBWGADN-AOOBOKMPSA-N	1
heptaglutamyl folate (DHF)	False		4
5alpha-Pregnane-3,20-dione	True	XMRPGKVKISIQBV-BJMCWZGWSA-N 28952 HMDB03759 C03681 92810 LMST02030170	1	CPD-293	C21H32O2
5-hydroxytryptophol	True	KQROHCSYOGBQGJ-UHFFFAOYSA-N HMDB01855 9061	2	CPD-11671	C10H11N1O2
3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA	False	VVLBCJHQULSXJN-XTSUOFIPSA-N	2
13'-carboxy-alpha-tocopherol	False	NJIUWSABAIXPGI-HDNKMDRFSA-N HMDB12555 53481461	1
S-glutathionyl-ethacrynic-acid	False		0
Nordazepam	False	AKPLHCDWDRPJGD-UHFFFAOYSA-N 111762 C07486 2997	1
trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA	False	PHIGJHMEMQBUMA-XTSUOFIPSA-N	1
hydroxidodioxidosulfidosulfate(1-)	True	DHCDFWKWKRSZHF-UHFFFAOYSA-N 5587 C05529 24478	2	S2O3	H1O3S2
17alpha-hydroxypregnenolone sulfate	False	GTJIDIYMEDIJDM-TUUWISTFSA-N HMDB00416 152971 LMST05020021	1
(alpha-D-Mannosyl)6-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	False	37635	1
chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1	False		0
2-acetamido-5-oxopentanoate	True	BCPSFKBPHHBDAI-LURJTMIESA-N 16319 HMDB06488 C01250 192878	1	CPD-469	C7H10N1O4
N-acetyl-D-glucosamine	True	MBLBDJOUHNCFQT-LXGUWJNJSA-N 506227 HMDB00215 C00140 439174	12	N-ACETYL-D-MANNOSAMINE  ;  CPD-12557  ;  N-ACETYL-D-GLUCOSAMINE  ;  CPD-13462  ;  CPD-3604  ;  CPD-12541  ;  CPD0-1647	C8H15N1O6
Glycogenin-G7G1	False		2
one carbon unit	False	50728	2
Zinc	True	PTFCDOFLOPIGGS-UHFFFAOYSA-N 29105 HMDB01303 C00038 32051	0	ZN+2	ZN1
hypothiocyanite	False	ZCZCOXLLICTZAH-UHFFFAOYSA-N HMDB12974 124985	1
Fe3+	True	VTLYFUHAOXGGBS-UHFFFAOYSA-N 29034 HMDB12943 C14819 29936	3	FE+3	FE1
glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	False		3
S-[2-carboxy-1-(1 H-imidazol-4-yl)ethyl]-L-cysteine	False	ABJUPPXFQYZWTK-FOUAAFFMSA-N	3
keratan sulfate I biosynthesis, precursor 15	False		1
dCDP	True	FTDHDKPUHBLBTL-SHYZEUOFSA-N 28846 HMDB01245 C00705 150855	21	DCDP	C9H12N3O10P2
erythro-4-hydroxy-L-glutamate(1-)	True	HBDWQSHEVMSFGY-STHAYSLISA-N 16338 HMDB02273 C05947 440854	6	L-ERYTHRO-4-HYDROXY-GLUTAMATE	C5H8N1O5
Prostaglandin E3	True	CBOMORHDRONZRN-DODZYUBVSA-N 28031 HMDB02664 C06439 5280937 LMFA03010135	1	5Z13E-69-ALPHA-EPOXY-11-ALPHA-HYDROXPROS  ;  5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS  ;  CPD66-57  ;  HYDROXY-915-DIOXOPROSTA-13-ENOATE	C20H29O5
(2E)-Dodecenoyl-ACP	False	C05758	2
heptanoylcoa	False	CHVYGJMBUXUTSX-AXEMQUGESA-N 37283 HMDB12969 53481563	2
stearidonyl carnitine	False	UQCYGYDOQKYSDD-UHFFFAOYSA-N HMDB06463 53477835	0
25-hydroxyvitamin D3-26,23-lactol	True	SFOPTSUKUQDFIB-JAARWHLTSA-N	2	20S22S25S-2225-EPOXYFUROST  ;  CPD-15059	C27H42O4
GlcA-(GlcNAc-GlcA)2-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)	False		0
3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	False	UQPANOGFYCZRAV-XMLSFASZSA-N	5
UMP	True	DJJCXFVJDGTHFX-XVFCMESISA-N 16695 HMDB00288 C00105 6030	31	UMP	C9H11N2O9P1
all trans Decaprenyl diphosphate	True	UAYWNGPBKZFVAV-UHFFFAOYSA-N HMDB06288	2	CPD-11984  ;  CPD-9452  ;  CPD-9610	C50H81O7P2
3-hydroxy-2-methylpropanoate	True	DBXBTMSZEOQQDU-UHFFFAOYSA-N 37373 HMDB00023 C06001	3	CPD-12175	C4H7O3
4-OH-9-cis-retinal	True	NCIHLRCJOBKKAL-UHFFFAOYSA-N	1	CPD-14329	C20H28O2
octadecenoate (n-C18:1)	True	ZQPPMHVWECSIRJ-UHFFFAOYSA-N 30823 HMDB00207 C00712 5460221 LMFA01030002	3	OLEATE-CPD	C18H33O2
cervonic acid, C22:6 n-3	True	MBMBGCFOFBJSGT-KUBAVDMBSA-N 28125 HMDB02183 C06429 LMFA01030185	0	CPD-10244	C22H31O2
2,5,8,11,14-eicosapentaenoylcoa	False		2
13'-carboxy-gama-tocopherol	False	WPZHQZIUOXUCOK-HCWODPKDSA-N HMDB12557 53481463	1
tetracosahexaenoic acid, n-3	True	RFKXDFPDYHBCRC-UHFFFAOYSA-N HMDB02007 11792612 LMFA01030822	1	CPD-13854	C24H35O2
Hordenine	False	KUBCEEMXQZUPDQ-UHFFFAOYSA-N 5764 HMDB04366 C06199 68313	1
13'-carboxy-gama-tocotrienol	False	UJMZKOBSLDXUHY-UHFFFAOYSA-N HMDB12558 53481464	1
7-hydroxy-D4-neuroprostane	True	MBWYKQQOOVDDJT-UHFFFAOYSA-N HMDB12855 53481533	1	CPD66-62  ;  CPD66-59  ;  CPD66-64  ;  CPD66-61  ;  CPD66-65  ;  CPD66-63	C22H31O5
3-hydroxy trans7,10-hexadecadienoylcoa	False		2
3-Oxodecanoyl-ACP	False	C05753	2
keratan sulfate I, degradation product 28	False		0
GQ1balpha	False		1
triglyceride	True	17855	2	CPD-10626	C3H5F1U1L1L1R1C1O2F1U1L1L1R2C1O2F1U1L1L1R3C1O2
3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoate	False	DASVGFACDRAZQR-MRXNPFEDSA-N	2
L-glutamine	True	ZDXPYRJPNDTMRX-VKHMYHEASA-N 18050 HMDB00641 C00064 5961	33	GLN	C5H10N2O3
keratan sulfate I, degradation product 9	False		0
keratan sulfate I biosynthesis, precursor 8	False		0
Maltose	True	GUBGYTABKSRVRQ-PICCSMPSSA-N 17306 HMDB00163 C00208 439186	8	ALPHA-MALTOSE	C12H22O11
10,11-dihydro-12R-hydroxy-leukotriene C4	False	GULYHEJDDHEDJT-VMAPGKTHSA-N	1
(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate	True	NAQGHJTUZRHGAC-ZZZDFHIKSA-N 58443 HMDB00797 C04823 160666	2	P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE	C13H15N4O12P1
(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	False	C05874	1
Type IH glycolipid	False	28743	0
dodecanedioyl carnitine	False		2
1-pyrrolinium	True	ZVJHJDDKYZXRJI-UHFFFAOYSA-N 19092 HMDB12497 C15668 79803	2	CPD-6124	C4H8N1
keratan sulfate I biosynthesis, precursor 16	False		1
2'-deoxyinosine 5'-phosphate(2-)	True	PHNGFPPXDJJADG-RRKCRQDMSA-N 28806 HMDB06555 C06196 91531	2	DIMP	C10H11N4O7P1
5-Phospho-beta-D-ribosylamine	True	SKCBPEVYGOQGJN-TXICZTDVSA-N 37737 HMDB01128 C03090 439905	2	5-P-BETA-D-RIBOSYL-AMINE	C5H11N1O7P1
keratan sulfate II biosynthesis, precursor 1	False		2
5alpha-androstane-3alpha,17beta-diol	True	CBMYJHIOYJEBSB-KHOSGYARSA-N 36713 HMDB00554 15818 LMST02020052	1	CPD-13179	C19H32O2
Prothrombin	False		1
12,13-hydroxyoctadec-9(Z)-enoate	True	CQSLTKIXAJTQGA-UHFFFAOYSA-N HMDB04705 C14829 53394649 LMFA02000230	3	910-EPOXY-18-HYDROXYSTEARATE  ;  CPD-13086	C18H33O4
IdoA-beta-1,4-GlcNAc(3S)-alpha-1,4-GlcA-beta-1,3-Gal-beta-1,3-Gal-beta-1,4-Xylose	False		0
glycophosphatidylinositol (GPI)-anchored protein precursor	False		4
(2R,4S,5R,6R)-2-[({[(2R,3S,4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}phosphinato)oxy]-4-hydroxy-5-(2-hydroxyacetamido)-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylate	True	HOEWKBQADMRCLO-UIUGZIMDSA-N 18098 C03691 656501	3	CPD-262	C20H29N4O17P1
2-Hydroxyestrone	False	SWINWPBPEKHUOD-JPVZDGGYSA-N 1156 HMDB00343 C05298 440623 LMST02010032	3
(2E)-Hexenoyl-CoA	True	OINXHIBNZUUIMR-HDRQGHTBSA-N 28706 HMDB03944 C05271 11966204 LMFA07050019	2	CPD0-2121	C27H40N7O17P3S1
(alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	False	37636	0
5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA	False	SMWLNBURDHTIJO-GJQNRNMWSA-N	2
3-Decaprenyl-4-hydroxybenzoate	True	CMPNJZREBHCPHN-UHFFFAOYSA-N 64136 HMDB06251	3	CPD-9864	C57H85O3
estrone-3,4-semiquinone	True		1	CPD-14400	C18H20O3
7-hydroxy-E4-neuroprostane	True	KSUMVDZATHWLCP-UHFFFAOYSA-N	1	CPD66-62  ;  CPD66-59  ;  CPD66-64  ;  CPD66-61  ;  CPD66-65  ;  CPD66-63	C22H31O5
5beta-cholestane-3alpha,7alpha,12alpha-triol	True	RIVQQZVHIVNQFH-XJZYBRFWSA-N 16496 HMDB01457 C05454 160520 LMST04030035	4	5-BETA-CHOLESTANE-3-ALPHA7-ALPHA12-ALP	C27H48O3
chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5	False		1
9,11,15-trihydroxyprosta-5Z,13E-dien-1-oate	True	PXGPLTODNUVGFL-UAAPODJFSA-N 15553 HMDB01139 C00639 5283078 LMFA03010077	1	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY	C20H33O5
Uroporphyrinogen III	True	HUHWZXWWOFSFKF-UHFFFAOYSA-N 15437 HMDB01086 C01051 1179	4	UROPORPHYRINOGEN-III	C40H36N4O16
heparan sulfate, degradation product 1	False		0
((N-acetyl-D-glucosaminyl)4-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	False		2
L-2-amino-3-oxobutanoic acid	True	SAUCHDKDCUROAO-VKHMYHEASA-N 40673 HMDB06454 C03508 440033 LMFA01060172	2	AMINO-OXOBUT	C4H7N1O3
Ammonium	True	QGZKDVFQNNGYKY-UHFFFAOYSA-N 28938 HMDB00051 C00014 223	81	AMMONIA	H4N1
Ley glycolipid	False	62562	0
nitrosoperoxycarbonate	False	KSZMOTXUZYNGAZ-UHFFFAOYSA-N 62750 53356678	1
3-methylcrotonoylglycine	False	PFWQSHXPNKRLIV-UHFFFAOYSA-N 68499 HMDB00459 169485	1
dynorphin B	False	AGTSSZRZBSNTGQ-ITZCFHCWSA-N 547056 HMDB12938 25075991	1
isovaleryl carnitine	False	IGQBPDJNUXPEMT-UHFFFAOYSA-N HMDB00688 6426851	1
Type IA glycolipid	False	62650	0
Stearoyl-ACP	False	C04088	2
cocaine(1+)	True	ZPUCINDJVBIVPJ-LJISPDSOSA-N 27958 C01416 446220	1	CPD-9776	C17H21N1O4
Dolichol diphosphate, human liver homolog	False	15750	2
cholesta-5,7-dien-3beta-ol	True	UCTLRSWJYQTBFZ-DDPQNLDTSA-N 17759 HMDB00032 C01164 LMST01010069	4	CPD-4187	C27H44O1
Cholesterol-ester-ala	False		0
10-peroxy-docosahexaenoate	False	GVPPSBYGBSKPCY-UHFFFAOYSA-N	2
3alpha-hydroxy-5beta-androstan-17-one	True	QGXBDMJGAMFCBF-BNSUEQOYSA-N 28195 HMDB00490 C04373 5880 LMST02020059	0	3-ALPHA-HYDROXY-5-BETA-ANDROSTAN-17-ONE	C19H30O2
3,6,9-dodecatrienoylcoa	False		4
tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	False	OKOXEYTYHDPTEW-XMLSFASZSA-N	1
GM2-pool	False		1
5alpha-cholesta-7,24-dien-3beta-ol	True	PKEPPDGGTSZLBL-SKCNUYALSA-N 16290 HMDB06842 C05439 LMST01010206	1	5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL	C27H44O1
trans,cis-2,9-octadecadienoyl-CoA	True	REOYMONHGHULEY-UNAKSKPRSA-N	2	CPD-18	C39H62N7O17P3S1
12(13)-EpOME	True	CCPPLLJZDQAOHD-UHFFFAOYSA-N 38299 HMDB04702 C14826 5356421 LMFA02000038	1	CPD-12192  ;  CPD-14396  ;  CPD-14397  ;  18-OXOOLEATE  ;  CPD-8204	C18H31O3
4,7,10,13-hexadecatetraenoylcoa	False		5
beta glucan-taurodeoxycholic acid complex	False		1
octadecenoyl carnitine	False	IPOLTUVFXFHAHI-QHCPKHFHSA-N	0
Glycerol	True	PEDCQBHIVMGVHV-UHFFFAOYSA-N 17754 HMDB00131 C00116 753	8	GLYCEROL	C3H8O3
sorbitol 3-phosphate	True	RSCVCIHYYQHRMQ-ZXXMMSQZSA-N 21092 129544	1	GALACTITOL-1-PHOSPHATE  ;  D-SORBITOL-6-P  ;  MANNITOL-1P	C6H13O9P1
fructoseglycine	True	YGUYJMQMTNJNFS-LPBLVHEISA-N 24108 3081391	1	FRUCTOSEGLYCINE	C8H15N1O7
5beta-cholestane-3alpha,7alpha-diol	True	APYVEUGLZHAHDJ-TVRYRFOISA-N 28047 HMDB06893 C05452 3080603 LMST04030109	3	CPD-7238	C27H48O2
prostaglandin-c2	True	CMBOTAQMTNMTBD-ZWKOTPCHSA-N 27555 440858	2	CPD66-58  ;  CPD-5001	C20H29O4
vitamin D2	True	MECHNRXZTMCUDQ-FWTXJDITSA-N 28934 HMDB00900 C05441 5280793 LMST03010001	1	ERGOSTEROL  ;  LUMISTEROL  ;  VITAMIN_D2  ;  CPD-12853  ;  CPD-12160  ;  CPD-700  ;  CPD-12910  ;  CPD-4578	C28H44O1
5-HT-moduline	False	IMIVWAUMTAIVPJ-MQYQWHSLSA-N	1
glutathionyl-3-hydroxykynurenine glucoside	False	NAUBCUCILMZALD-AAICTPQNSA-N	1
1D-myo-inositol 1-phosphate(2-)	True	INAPMGSXUVUWAF-UOTPTPDRSA-N 18297 HMDB02985 C01177	6	D-MYO-INOSITOL-1-MONOPHOSPHATE	C6H11O9P1
Elaidic carnitine	False	IPOLTUVFXFHAHI-UHFFFAOYSA-N HMDB06464 6441392	0
3-Decaprenyl-4,5-dihdydroxybenzoate	True	HGWUGDIATLOPBN-UHFFFAOYSA-N 50775	3	CPD-9895	C57H85O4
Putrescine	True	KIDHWZJUCRJVML-UHFFFAOYSA-N 17148 HMDB01414 C00134 1045	7	PUTRESCINE	C4H14N2
prostaglandin-d3	True	ANOICLBSJIMQTA-MLHJIOFPSA-N 34939 656745	0	5Z13E-69-ALPHA-EPOXY-11-ALPHA-HYDROXPROS  ;  5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS  ;  CPD66-57  ;  HYDROXY-915-DIOXOPROSTA-13-ENOATE	C20H29O5
5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol	False	OXSBBBPDYVCAKC-SCZAGEHDSA-N 5284212 LMST04030038	1
keratan sulfate I biosynthesis, precursor 35	False		0
(Z)-but-2-ene-1,2,3-tricarboxylate	True	NUZLRKBHOBPTQV-UHFFFAOYSA-N 16717 HMDB06357 C04225 3080625	1	CPD-1136	C7H5O6
keratan sulfate I, degradation product 31	False		0
26-hydroxycholesterol	True	FYHRJWMENCALJY-CCDZVGGQSA-N 17703 HMDB02103 C15610 99470 LMST01010057	5	CPD-7287	C27H46O2
indol-3-ylacetaldehyde	True	WHOOUMGHGSPMGR-UHFFFAOYSA-N 18086 HMDB01190 C00637 800	3	INDOLE_ACETALDEHYDE	C10H9N1O1
9(10)-EpOME	True	FBUKMFOXMZRGRB-UHFFFAOYSA-N HMDB04701 C14825 6246154 LMFA02000037	1	CPD-12192  ;  CPD-14396  ;  CPD-14397  ;  18-OXOOLEATE  ;  CPD-8204	C18H31O3
keratan sulfate I, degradation product 3	False		0
(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	False		1
Protoheme	True	YHLKGEDAGPGZPN-RGGAHWMASA-L 17627 HMDB03178 C00032	2	PROTOHEME	C34H30FE1N4O4
S-(2-Methylpropanoyl)-dihydrolipoamide	True	UEFURMXXHJCLJP-UHFFFAOYSA-N 17577 HMDB06868 C04424 11953835	3	CPD-281	C12H23N1O2S2
13-oxo-9Z,11E-tridecadienoate	False	XHDHWGKEDVWKAN-UHFFFAOYSA-N 54469261	1
GT1c	False		1
heparan sulfate, degradation product 10	False		0
